classification;digit;code;OJI;OPI;OSI;HWI;CAI
kldb92;3;672;5;6;7;7;4
kldb92;3;673;4;5;3;7;3
kldb92;3;675;4;4;3;6;5
kldb92;3;676;;5;;6;3
kldb92;3;677;3;3;4;3;2
kldb92;3;678;3;3;3;4;3
kldb92;3;683;3;2;4;3;2
kldb92;3;685;4;4;4;5;5
kldb92;3;686;6;6;7;5;8
kldb92;3;687;4;3;4;4;5
kldb92;3;689;3;3;4;4;2
kldb92;3;691;1;1;1;1;1
kldb92;3;695;1;1;2;1;1
kldb92;3;701;4;3;7;3;4
kldb92;3;702;4;3;7;4;4
kldb92;3;703;3;2;5;3;3
kldb92;3;704;2;2;3;1;2
kldb92;3;705;4;4;7;3;5
kldb92;3;706;4;4;5;2;6
kldb92;3;711;10;9;10;5;7
kldb92;3;712;9;8;10;4;4
kldb92;3;713;8;7;10;5;6
kldb92;3;714;7;7;9;6;6
kldb92;3;716;9;9;8;7;9
kldb92;3;726;9;7;10;4;8
kldb92;3;732;9;8;9;10;5
kldb92;3;735;5;4;9;4;4
kldb92;3;741;6;7;5;9;7
kldb92;3;742;7;8;8;8;8
kldb92;3;744;8;8;8;8;7
kldb92;3;750;3;3;6;2;4
kldb92;3;751;3;2;4;2;1
kldb92;3;753;1;1;2;2;2
kldb92;3;754;1;1;1;1;1
kldb92;3;755;2;1;3;2;2
kldb92;3;756;3;3;3;2;3
kldb92;3;757;2;1;4;1;2
kldb92;3;761;2;1;3;2;1
kldb92;3;763;1;1;2;2;1
kldb92;3;764;1;1;2;1;1
kldb92;3;765;1;1;1;2;2
kldb92;3;771;1;1;3;1;1
kldb92;3;772;1;2;2;1;1
kldb92;3;773;6;5;8;5;5
kldb92;3;774;2;1;4;1;1
kldb92;3;775;1;1;2;1;1
kldb92;3;776;2;1;4;1;1
kldb92;3;777;2;1;5;1;1
kldb92;3;778;3;1;5;2;1
kldb92;3;779;2;1;3;1;1
kldb92;3;780;2;3;1;3;2
kldb92;3;782;1;3;1;2;3
kldb92;3;783;3;3;3;4;4
kldb92;3;784;3;4;1;5;3
kldb92;3;785;1;2;1;2;3
kldb92;3;786;1;2;1;2;2
kldb92;3;787;2;2;1;3;3
kldb92;3;788;3;4;3;3;4
kldb92;3;789;2;2;1;3;3
kldb92;3;791;7;5;10;3;5
kldb92;3;792;6;5;9;4;7
kldb92;3;793;8;5;10;5;7
kldb92;3;794;7;6;8;6;7
kldb92;3;795;9;9;10;5;8
kldb92;3;796;6;6;6;8;7
kldb92;3;801;5;5;8;5;7
kldb92;3;802;9;8;9;7;10
kldb92;3;803;4;4;3;4;6
kldb92;3;804;6;9;6;6;10
kldb92;3;805;6;6;7;6;7
kldb92;3;811;3;1;7;1;1
kldb92;3;812;3;2;5;3;1
kldb92;3;813;1;1;2;1;1
kldb92;3;814;4;4;7;4;4
kldb92;3;821;3;1;5;1;1
kldb92;3;822;2;1;4;2;2
kldb92;3;823;2;3;1;5;6
kldb92;3;831;7;6;10;3;5
kldb92;3;833;7;7;8;5;7
kldb92;3;834;4;4;8;3;5
kldb92;3;835;7;6;9;6;6
kldb92;3;836;4;5;8;5;5
kldb92;3;839;6;6;8;4;7
kldb92;3;841;6;5;10;5;6
kldb92;3;842;8;7;10;4;7
kldb92;3;843;7;7;9;6;8
kldb92;3;844;5;5;8;4;6
kldb92;3;852;6;6;3;8;3
kldb92;3;853;9;8;10;9;6
kldb92;3;854;9;8;10;10;6
kldb92;3;855;5;6;7;6;5
kldb92;3;856;5;5;7;4;6
kldb92;3;857;6;6;8;6;5
kldb92;3;858;5;6;5;6;6
kldb92;3;859;4;5;3;6;3
kldb92;3;861;5;4;7;5;4
kldb92;3;862;5;5;6;7;3
kldb92;3;863;6;6;6;7;2
kldb92;3;864;9;7;10;10;4
kldb92;3;865;7;6;8;8;5
kldb92;3;866;6;6;8;8;4
kldb92;3;867;5;6;5;8;2
kldb92;3;868;3;3;5;3;2
kldb92;3;869;5;5;6;6;5
kldb92;3;870;5;4;9;4;5
kldb92;3;871;4;3;5;2;2
kldb92;3;872;5;4;8;4;4
kldb92;3;873;4;4;7;4;3
kldb92;3;874;4;4;7;4;4
kldb92;3;875;;4;;4;5
kldb92;3;878;4;4;7;4;5
kldb92;3;879;4;3;5;3;2
kldb92;3;880;3;2;3;2;3
kldb92;3;881;2;2;2;2;3
kldb92;3;882;4;4;4;4;5
kldb92;3;883;3;4;3;3;5
kldb92;3;884;2;1;3;2;2
kldb92;3;885;4;4;5;2;5
kldb92;3;886;3;3;4;2;2
kldb92;3;887;1;2;2;2;2
kldb92;3;891;4;3;8;5;4
kldb92;3;901;6;7;3;2;10
kldb92;3;902;6;6;4;4;9
kldb92;3;912;8;7;10;7;8
kldb92;3;914;6;5;9;6;6
kldb92;3;915;9;8;10;8;8
kldb92;3;921;6;6;6;7;7
kldb92;3;923;7;7;7;6;8
kldb92;3;931;10;9;9;8;9
kldb92;3;934;8;8;9;7;8
kldb92;3;935;9;9;7;8;9
kldb92;3;936;10;9;9;9;9
kldb92;3;991;7;7;8;5;7
kldb92;3;993;5;5;8;5;5
kldb92;3;996;4;5;6;5;5
kldb92;3;997;5;6;6;5;6
kldb92;4;110;7;8;6;8;9
kldb92;4;114;6;6;5;6;8
kldb92;4;116;6;7;5;6;8
kldb92;4;130;8;10;4;9;8
kldb92;4;137;7;9;4;8;8
kldb92;4;140;7;7;6;7;8
kldb92;4;230;8;9;7;9;9
kldb92;4;231;9;9;8;8;9
kldb92;4;234;8;9;8;9;9
kldb92;4;237;8;9;8;7;8
kldb92;4;240;7;9;5;8;9
kldb92;4;311;4;4;5;5;7
kldb92;4;320;4;4;6;4;8
kldb92;4;324;4;4;6;5;8
kldb92;4;325;4;4;6;3;7
kldb92;4;328;4;5;5;4;8
kldb92;4;510;10;10;6;10;8
kldb92;4;511;10;10;5;9;9
kldb92;4;512;10;10;6;10;9
kldb92;4;513;10;10;6;9;9
kldb92;4;517;10;10;6;9;8
kldb92;4;518;10;10;7;9;9
kldb92;4;522;5;5;6;4;5
kldb92;4;523;4;4;5;4;5
kldb92;4;529;5;5;6;5;6
kldb92;4;530;8;8;8;9;6
kldb92;4;537;9;9;8;9;6
kldb92;4;612;6;6;4;5;7
kldb92;4;613;6;7;3;6;7
kldb92;4;614;6;6;4;6;7
kldb92;4;621;10;10;1;8;10
kldb92;4;623;9;10;2;9;10
kldb92;4;627;;10;;9;10
kldb92;4;700;9;10;5;8;10
kldb92;4;803;9;10;7;5;9
kldb92;4;804;9;9;7;5;10
kldb92;4;806;9;10;8;5;10
kldb92;4;807;9;10;7;5;9
kldb92;4;1012;10;10;6;9;9
kldb92;4;1016;9;9;8;6;8
kldb92;4;1017;9;9;8;6;8
kldb92;4;1018;9;9;7;6;8
kldb92;4;1121;10;10;6;7;8
kldb92;4;1127;10;10;7;6;8
kldb92;4;1210;10;10;9;7;10
kldb92;4;1215;10;10;8;8;10
kldb92;4;1217;9;10;8;8;10
kldb92;4;1218;9;10;8;7;10
kldb92;4;1219;10;10;8;7;10
kldb92;4;1310;10;10;10;8;10
kldb92;4;1311;10;10;10;7;10
kldb92;4;1312;10;9;10;8;10
kldb92;4;1313;10;10;10;8;10
kldb92;4;1314;10;10;10;8;10
kldb92;4;1316;10;10;10;8;10
kldb92;4;1317;10;10;10;9;10
kldb92;4;1350;10;10;10;9;10
kldb92;4;1351;10;10;10;9;10
kldb92;4;1356;10;9;10;7;10
kldb92;4;1410;9;8;10;7;10
kldb92;4;1411;9;9;9;8;10
kldb92;4;1412;10;10;9;8;10
kldb92;4;1414;10;10;10;8;10
kldb92;4;1417;9;9;9;9;10
kldb92;4;1427;5;6;5;5;9
kldb92;4;1450;9;8;9;6;10
kldb92;4;1452;9;8;9;6;9
kldb92;4;1453;9;8;9;5;9
kldb92;4;1457;9;9;9;6;10
kldb92;4;1458;;;9;7;10
kldb92;4;1500;9;9;9;9;10
kldb92;4;1501;9;10;9;10;10
kldb92;4;1507;9;9;9;8;10
kldb92;4;1520;9;8;9;8;10
kldb92;4;1524;10;10;9;9;10
kldb92;4;1527;10;10;9;9;10
kldb92;4;1530;8;9;6;9;10
kldb92;4;1610;10;9;10;9;10
kldb92;4;1614;10;9;10;9;10
kldb92;4;1615;10;9;10;9;10
kldb92;4;1617;10;10;10;9;10
kldb92;4;1620;10;9;10;9;10
kldb92;4;1627;10;9;10;10;10
kldb92;4;1710;4;4;7;4;6
kldb92;4;1711;5;4;8;5;7
kldb92;4;1718;5;4;8;5;7
kldb92;4;1740;10;10;10;8;10
kldb92;4;1742;10;10;9;9;10
kldb92;4;1749;;10;;8;10
kldb92;4;1751;10;10;10;8;9
kldb92;4;1760;6;5;9;6;8
kldb92;4;1780;10;9;10;10;9
kldb92;4;1782;9;9;9;9;9
kldb92;4;1785;9;9;9;9;9
kldb92;4;1789;9;9;9;9;9
kldb92;4;1790;9;9;9;9;8
kldb92;4;1793;9;9;9;8;8
kldb92;4;1795;9;9;9;8;8
kldb92;4;1810;10;10;9;8;10
kldb92;4;1812;9;9;9;9;9
kldb92;4;1817;9;8;9;9;8
kldb92;4;1853;6;6;7;8;9
kldb92;4;1855;;6;;8;8
kldb92;4;1857;6;6;7;7;8
kldb92;4;1910;10;10;8;10;10
kldb92;4;1914;10;10;7;10;10
kldb92;4;1917;10;10;8;10;10
kldb92;4;1943;10;10;9;6;10
kldb92;4;1945;10;10;9;8;10
kldb92;4;2010;10;10;10;7;10
kldb92;4;2015;10;10;10;8;10
kldb92;4;2017;10;10;10;7;10
kldb92;4;2018;10;10;10;7;10
kldb92;4;2111;8;9;7;6;8
kldb92;4;2125;5;6;3;5;7
kldb92;4;2127;6;6;4;5;7
kldb92;4;2131;7;8;6;4;8
kldb92;4;2133;7;8;7;4;8
kldb92;4;2200;8;9;6;6;9
kldb92;4;2210;7;8;6;5;9
kldb92;4;2211;7;7;6;6;9
kldb92;4;2220;8;9;8;5;8
kldb92;4;2221;8;9;8;6;8
kldb92;4;2241;;8;;5;8
kldb92;4;2250;8;8;8;5;8
kldb92;4;2251;7;7;7;6;8
kldb92;4;2255;7;7;7;5;8
kldb92;4;2292;7;8;6;6;8
kldb92;4;2294;6;7;5;5;8
kldb92;4;2295;6;7;5;5;8
kldb92;4;2331;10;10;9;9;10
kldb92;4;2337;;10;;9;10
kldb92;4;2340;10;10;9;7;10
kldb92;4;2343;10;10;9;8;10
kldb92;4;2347;10;10;9;7;10
kldb92;4;2352;10;10;9;9;10
kldb92;4;2410;10;10;8;8;10
kldb92;4;2411;9;9;8;7;10
kldb92;4;2412;9;10;8;8;10
kldb92;4;2415;;10;;8;10
kldb92;4;2419;9;10;8;7;10
kldb92;4;2451;8;7;8;5;10
kldb92;4;2500;9;10;3;10;10
kldb92;4;2507;8;9;4;9;10
kldb92;4;2520;10;10;6;10;10
kldb92;4;2521;10;10;6;10;10
kldb92;4;2540;9;10;3;9;10
kldb92;4;2541;8;10;2;10;10
kldb92;4;2542;9;10;3;10;10
kldb92;4;2543;9;9;4;9;10
kldb92;4;2547;9;10;4;9;10
kldb92;4;2550;8;9;5;10;10
kldb92;4;2551;9;10;5;10;10
kldb92;4;2552;8;9;6;9;10
kldb92;4;2560;10;10;5;10;10
kldb92;4;2610;8;9;5;8;9
kldb92;4;2611;8;9;4;9;9
kldb92;4;2613;9;9;5;9;9
kldb92;4;2640;10;10;8;9;10
kldb92;4;2641;10;10;7;9;9
kldb92;4;2642;10;10;7;9;10
kldb92;4;2643;10;10;7;9;10
kldb92;4;2649;10;10;7;9;9
kldb92;4;2650;7;9;4;6;9
kldb92;4;2651;7;8;4;8;9
kldb92;4;2661;9;9;4;9;9
kldb92;4;2671;10;10;4;10;10
kldb92;4;2680;10;10;6;10;10
kldb92;4;2681;10;10;8;10;10
kldb92;4;2682;10;10;7;10;10
kldb92;4;2687;10;10;7;10;9
kldb92;4;2690;8;9;6;7;8
kldb92;4;2697;7;7;5;7;8
kldb92;4;2700;8;9;6;7;9
kldb92;4;2730;8;9;5;8;9
kldb92;4;2731;9;9;6;6;8
kldb92;4;2732;8;9;5;6;8
kldb92;4;2733;9;10;5;7;9
kldb92;4;2737;9;10;5;8;9
kldb92;4;2739;8;10;4;8;9
kldb92;4;2740;10;10;5;9;10
kldb92;4;2741;10;10;5;9;10
kldb92;4;2760;10;10;8;8;10
kldb92;4;2810;9;10;7;8;9
kldb92;4;2811;9;10;8;6;8
kldb92;4;2812;9;10;8;7;9
kldb92;4;2813;8;9;7;6;8
kldb92;4;2819;9;9;7;8;9
kldb92;4;2821;10;10;6;9;10
kldb92;4;2830;10;10;8;7;10
kldb92;4;2833;10;10;7;6;9
kldb92;4;2835;10;10;9;6;9
kldb92;4;2839;10;10;8;6;10
kldb92;4;2870;9;9;8;8;8
kldb92;4;2871;9;9;8;6;9
kldb92;4;2872;9;10;6;8;9
kldb92;4;2900;6;7;3;6;9
kldb92;4;2907;6;6;4;5;9
kldb92;4;2924;;6;;5;8
kldb92;4;2931;8;9;4;7;8
kldb92;4;2940;6;7;4;5;8
kldb92;4;3000;5;6;3;6;8
kldb92;4;3004;5;6;5;6;8
kldb92;4;3006;5;6;4;5;8
kldb92;4;3007;6;6;6;6;7
kldb92;4;3009;5;5;4;5;8
kldb92;4;3021;4;6;2;4;9
kldb92;4;3031;6;7;6;5;10
kldb92;4;3037;7;8;6;5;10
kldb92;4;3041;5;5;3;3;8
kldb92;4;3051;5;5;3;4;8
kldb92;4;3054;5;6;4;4;9
kldb92;4;3057;4;5;3;4;9
kldb92;4;3071;7;9;4;6;10
kldb92;4;3072;7;9;4;7;10
kldb92;4;3080;5;6;4;4;8
kldb92;4;3099;5;6;5;5;8
kldb92;4;3100;7;9;5;7;9
kldb92;4;3107;6;7;4;6;8
kldb92;4;3110;8;9;5;8;9
kldb92;4;3111;9;9;6;9;9
kldb92;4;3112;7;9;4;7;9
kldb92;4;3113;7;9;4;7;9
kldb92;4;3114;8;9;4;8;8
kldb92;4;3120;6;6;4;7;8
kldb92;4;3121;6;6;4;6;8
kldb92;4;3122;5;6;3;6;7
kldb92;4;3123;6;7;4;7;7
kldb92;4;3124;5;6;3;6;8
kldb92;4;3125;5;6;4;6;7
kldb92;4;3130;7;7;7;7;8
kldb92;4;3131;7;7;7;6;8
kldb92;4;3133;7;7;7;8;8
kldb92;4;3134;8;8;8;8;8
kldb92;4;3151;6;6;5;7;8
kldb92;4;3153;6;6;5;6;8
kldb92;4;3160;6;6;5;6;8
kldb92;4;3161;7;8;3;7;8
kldb92;4;3162;5;6;3;7;8
kldb92;4;3163;5;6;3;6;8
kldb92;4;3165;4;6;2;6;8
kldb92;4;3167;6;7;4;7;8
kldb92;4;3170;6;6;5;6;6
kldb92;4;3171;6;7;4;5;7
kldb92;4;3172;7;8;5;6;7
kldb92;4;3175;7;7;5;7;6
kldb92;4;3181;9;10;5;7;10
kldb92;4;3211;6;6;6;6;9
kldb92;4;3219;6;6;6;7;9
kldb92;4;3221;7;6;9;6;7
kldb92;4;3229;6;6;9;5;7
kldb92;4;3231;10;9;10;6;9
kldb92;4;3237;8;7;9;6;8
kldb92;4;3239;9;9;9;6;8
kldb92;4;3312;10;10;10;10;10
kldb92;4;3321;10;10;10;8;10
kldb92;4;3411;10;9;9;4;10
kldb92;4;3510;5;6;4;5;8
kldb92;4;3511;5;6;5;6;8
kldb92;4;3512;5;5;4;5;8
kldb92;4;3513;5;6;4;5;8
kldb92;4;3522;5;5;6;4;8
kldb92;4;3524;5;4;5;4;8
kldb92;4;3580;4;5;2;5;8
kldb92;4;3590;7;7;7;5;9
kldb92;4;3597;7;6;7;6;9
kldb92;4;3610;7;9;4;10;10
kldb92;4;3611;6;8;4;9;10
kldb92;4;3612;6;7;4;9;10
kldb92;4;3722;6;8;3;3;10
kldb92;4;3732;;7;;6;8
kldb92;4;3741;5;6;3;5;8
kldb92;4;3743;5;6;3;5;8
kldb92;4;3764;5;6;4;6;9
kldb92;4;3767;5;6;4;6;9
kldb92;4;3783;;6;;4;8
kldb92;4;3910;10;9;9;10;10
kldb92;4;3914;9;9;9;9;10
kldb92;4;3917;10;10;9;9;10
kldb92;4;3920;9;8;9;9;9
kldb92;4;3921;10;10;10;9;10
kldb92;4;3922;;8;;8;8
kldb92;4;3927;10;9;10;8;8
kldb92;4;3930;8;7;8;10;8
kldb92;4;3932;8;7;8;10;9
kldb92;4;3937;8;7;8;10;8
kldb92;4;4010;10;9;9;10;6
kldb92;4;4012;9;9;9;10;5
kldb92;4;4014;8;8;8;10;5
kldb92;4;4017;10;10;9;10;5
kldb92;4;4110;9;9;8;9;9
kldb92;4;4113;8;8;7;9;8
kldb92;4;4114;8;9;7;10;8
kldb92;4;4116;8;8;7;9;8
kldb92;4;4117;8;8;7;8;8
kldb92;4;4119;9;9;8;10;8
kldb92;4;4212;9;7;10;7;8
kldb92;4;4230;9;6;10;7;7
kldb92;4;4232;;;;8;7
kldb92;4;4237;8;6;10;8;7
kldb92;4;4310;7;6;8;7;9
kldb92;4;4317;9;10;9;7;9
kldb92;4;4350;8;8;8;9;9
kldb92;4;4357;9;9;9;9;8
kldb92;4;4358;8;7;8;9;8
kldb92;4;4401;10;10;7;10;9
kldb92;4;4402;10;10;8;10;10
kldb92;4;4403;10;10;9;9;10
kldb92;4;4404;10;10;8;9;10
kldb92;4;4410;10;10;3;10;10
kldb92;4;4411;10;10;6;10;10
kldb92;4;4412;10;10;5;10;10
kldb92;4;4414;10;10;5;10;10
kldb92;4;4416;10;10;6;10;10
kldb92;4;4420;9;10;4;10;9
kldb92;4;4421;10;10;4;9;10
kldb92;4;4423;10;10;5;10;9
kldb92;4;4429;10;10;4;10;10
kldb92;4;4431;10;10;6;10;9
kldb92;4;4601;10;10;6;10;10
kldb92;4;4602;10;10;7;10;10
kldb92;4;4605;10;10;7;10;10
kldb92;4;4610;10;10;3;10;10
kldb92;4;4611;10;10;5;10;10
kldb92;4;4615;10;10;4;10;10
kldb92;4;4631;10;10;8;8;10
kldb92;4;4632;10;10;7;7;10
kldb92;4;4651;7;8;4;8;9
kldb92;4;4653;9;10;6;9;9
kldb92;4;4656;9;10;5;9;10
kldb92;4;4662;;10;;9;10
kldb92;4;4663;10;10;5;9;10
kldb92;4;4664;10;10;6;9;10
kldb92;4;4721;8;10;3;9;9
kldb92;4;4729;7;10;3;10;9
kldb92;4;4810;10;10;2;10;10
kldb92;4;4820;9;10;2;10;10
kldb92;4;4824;10;10;3;10;10
kldb92;4;4828;9;10;3;10;10
kldb92;4;4829;9;10;3;9;10
kldb92;4;4830;10;10;2;10;10
kldb92;4;4832;10;10;1;10;10
kldb92;4;4850;10;10;3;10;10
kldb92;4;4856;10;10;2;10;10
kldb92;4;4859;10;10;3;10;10
kldb92;4;4870;10;10;3;10;10
kldb92;4;4871;10;10;2;10;9
kldb92;4;4874;10;10;2;10;9
kldb92;4;4880;10;10;3;10;10
kldb92;4;4884;10;10;3;10;10
kldb92;4;4885;10;10;3;10;10
kldb92;4;4910;8;10;2;10;10
kldb92;4;4913;8;10;2;10;10
kldb92;4;4915;9;10;2;10;10
kldb92;4;4920;7;9;4;8;10
kldb92;4;4922;7;8;5;6;10
kldb92;4;4926;7;9;4;7;10
kldb92;4;4927;7;9;4;6;10
kldb92;4;5010;8;10;2;10;10
kldb92;4;5011;10;10;6;10;10
kldb92;4;5012;9;10;3;10;10
kldb92;4;5013;8;9;5;10;9
kldb92;4;5014;9;10;4;10;10
kldb92;4;5015;9;10;5;10;10
kldb92;4;5017;9;10;6;9;10
kldb92;4;5021;10;10;9;9;10
kldb92;4;5022;10;9;8;9;10
kldb92;4;5023;10;10;8;10;10
kldb92;4;5050;8;8;6;9;10
kldb92;4;5051;9;9;5;10;10
kldb92;4;5052;9;10;6;10;10
kldb92;4;5057;8;9;5;10;10
kldb92;4;5063;7;9;3;10;10
kldb92;4;5068;7;8;3;10;10
kldb92;4;5069;7;9;4;10;10
kldb92;4;5101;10;10;5;10;10
kldb92;4;5110;9;10;1;10;10
kldb92;4;5114;9;10;2;9;10
kldb92;4;5119;9;10;2;10;10
kldb92;4;5120;10;10;8;8;10
kldb92;4;5123;9;10;6;7;10
kldb92;4;5125;9;10;7;7;10
kldb92;4;5127;10;10;7;8;10
kldb92;4;5144;7;8;4;5;9
kldb92;4;5210;7;7;8;6;7
kldb92;4;5211;6;6;7;8;6
kldb92;4;5212;5;5;6;6;7
kldb92;4;5213;6;7;7;8;7
kldb92;4;5220;7;7;8;9;8
kldb92;4;5221;7;7;8;10;6
kldb92;4;5224;9;8;10;9;7
kldb92;4;5225;8;7;9;8;8
kldb92;4;5226;7;6;8;8;8
kldb92;4;5227;9;8;9;9;8
kldb92;4;5229;9;8;9;9;8
kldb92;4;5230;9;9;9;7;7
kldb92;4;5232;10;10;8;7;8
kldb92;4;5311;8;7;9;7;7
kldb92;4;5312;8;8;9;6;9
kldb92;4;5313;8;8;9;5;8
kldb92;4;5314;8;7;9;5;8
kldb92;4;5315;8;9;9;7;9
kldb92;4;5319;6;6;8;5;8
kldb92;4;5400;9;9;9;6;9
kldb92;4;5410;7;6;9;6;9
kldb92;4;5412;7;7;8;6;10
kldb92;4;5440;9;9;8;6;10
kldb92;4;5452;8;9;7;7;10
kldb92;4;5460;8;10;4;7;10
kldb92;4;5464;;10;;7;10
kldb92;4;5491;7;6;8;6;9
kldb92;4;5494;8;7;9;6;9
kldb92;4;5495;8;7;9;6;9
kldb92;4;5498;8;7;9;5;9
kldb92;4;5499;7;7;9;5;8
kldb92;4;5501;9;9;9;7;10
kldb92;4;5503;10;10;10;8;10
kldb92;4;6000;3;3;5;3;6
kldb92;4;6001;3;4;2;4;6
kldb92;4;6002;4;3;5;3;4
kldb92;4;6003;3;2;4;3;4
kldb92;4;6004;4;5;6;4;7
kldb92;4;6005;4;4;4;4;5
kldb92;4;6006;4;4;6;4;5
kldb92;4;6008;;3;;3;6
kldb92;4;6010;2;2;3;3;4
kldb92;4;6011;2;2;3;1;3
kldb92;4;6012;3;4;3;3;6
kldb92;4;6013;1;1;2;1;3
kldb92;4;6014;1;1;2;3;4
kldb92;4;6015;3;2;4;2;4
kldb92;4;6016;1;1;2;2;5
kldb92;4;6019;3;2;3;1;4
kldb92;4;6020;2;3;2;3;6
kldb92;4;6021;2;3;2;3;5
kldb92;4;6022;2;1;3;2;3
kldb92;4;6023;3;1;4;2;3
kldb92;4;6024;1;2;1;2;4
kldb92;4;6026;3;3;4;3;6
kldb92;4;6030;2;2;4;2;5
kldb92;4;6031;4;4;5;4;8
kldb92;4;6033;3;3;4;3;5
kldb92;4;6034;2;2;2;3;4
kldb92;4;6035;3;3;3;2;6
kldb92;4;6038;2;3;3;3;5
kldb92;4;6041;1;2;1;3;4
kldb92;4;6045;1;2;1;3;5
kldb92;4;6048;1;1;1;3;5
kldb92;4;6058;4;4;2;4;7
kldb92;4;6061;4;4;3;4;7
kldb92;4;6063;3;3;3;4;6
kldb92;4;6066;2;3;2;3;6
kldb92;4;6071;1;1;1;1;3
kldb92;4;6072;1;1;1;1;3
kldb92;4;6081;3;3;2;3;6
kldb92;4;6082;2;3;1;1;4
kldb92;4;6083;3;4;2;4;6
kldb92;4;6089;2;3;1;3;5
kldb92;4;6090;2;2;2;2;5
kldb92;4;6091;1;2;2;1;4
kldb92;4;6093;2;1;2;1;5
kldb92;4;6110;4;5;2;3;7
kldb92;4;6111;4;5;2;4;7
kldb92;4;6112;3;4;2;3;6
kldb92;4;6114;3;4;2;4;7
kldb92;4;6118;4;4;2;4;7
kldb92;4;6120;4;4;5;4;2
kldb92;4;6123;3;3;3;3;3
kldb92;4;6125;4;4;5;4;3
kldb92;4;6200;3;4;3;4;6
kldb92;4;6201;4;4;4;5;6
kldb92;4;6202;3;3;2;4;6
kldb92;4;6203;3;3;2;4;4
kldb92;4;6204;5;6;5;5;8
kldb92;4;6205;6;6;6;5;7
kldb92;4;6208;4;4;4;4;6
kldb92;4;6209;4;5;4;5;6
kldb92;4;6210;4;5;3;5;7
kldb92;4;6211;5;5;4;4;7
kldb92;4;6212;5;5;6;4;6
kldb92;4;6213;5;5;5;4;7
kldb92;4;6214;5;5;5;5;7
kldb92;4;6215;5;6;6;5;7
kldb92;4;6216;4;4;4;3;6
kldb92;4;6219;4;4;5;3;6
kldb92;4;6220;4;4;2;5;6
kldb92;4;6221;4;5;4;5;6
kldb92;4;6222;4;5;3;4;5
kldb92;4;6223;4;4;2;5;6
kldb92;4;6224;3;4;2;5;6
kldb92;4;6226;4;4;3;4;6
kldb92;4;6229;4;4;3;4;6
kldb92;4;6230;1;1;1;3;6
kldb92;4;6232;4;4;3;4;7
kldb92;4;6233;3;4;2;4;7
kldb92;4;6234;4;4;4;4;7
kldb92;4;6240;3;5;1;5;6
kldb92;4;6241;3;5;1;4;6
kldb92;4;6245;3;5;1;5;6
kldb92;4;6250;5;5;6;4;7
kldb92;4;6255;6;7;5;5;8
kldb92;4;6260;;6;;4;8
kldb92;4;6261;4;6;2;5;8
kldb92;4;6262;5;7;2;5;8
kldb92;4;6264;5;6;3;4;8
kldb92;4;6265;5;7;3;4;8
kldb92;4;6266;5;6;2;5;8
kldb92;4;6271;6;6;7;5;8
kldb92;4;6273;5;6;6;5;8
kldb92;4;6274;6;6;6;5;8
kldb92;4;6275;6;6;6;5;8
kldb92;4;6276;5;5;5;6;8
kldb92;4;6278;5;5;5;5;8
kldb92;4;6279;5;5;6;5;8
kldb92;4;6282;3;4;2;2;6
kldb92;4;6291;4;5;2;4;7
kldb92;4;6292;4;4;3;3;6
kldb92;4;6293;5;5;4;5;6
kldb92;4;6310;5;5;5;5;8
kldb92;4;6311;6;6;6;6;9
kldb92;4;6312;5;6;4;5;9
kldb92;4;6313;5;5;5;5;9
kldb92;4;6314;5;6;5;6;9
kldb92;4;6315;5;6;6;6;9
kldb92;4;6316;5;6;5;6;8
kldb92;4;6323;5;5;5;5;10
kldb92;4;6330;5;7;2;5;9
kldb92;4;6331;5;6;2;5;9
kldb92;4;6332;5;6;3;5;9
kldb92;4;6335;5;6;2;5;9
kldb92;4;6336;5;7;2;5;9
kldb92;4;6341;5;5;5;5;8
kldb92;4;6410;1;1;1;1;4
kldb92;4;6411;3;4;1;2;5
kldb92;4;6412;1;1;1;1;3
kldb92;4;6413;2;2;1;1;3
kldb92;4;6415;2;3;1;2;3
kldb92;4;6420;1;2;1;2;3
kldb92;4;6421;1;2;1;2;3
kldb92;4;6422;1;2;1;2;3
kldb92;4;6423;1;2;1;1;3
kldb92;4;6424;1;1;1;1;3
kldb92;4;6425;1;2;1;2;3
kldb92;4;6510;5;5;9;5;8
kldb92;4;6511;6;7;8;5;8
kldb92;4;6512;5;4;7;5;7
kldb92;4;6513;5;6;8;5;8
kldb92;4;6514;5;5;7;6;7
kldb92;4;6515;5;5;7;4;7
kldb92;4;6516;5;5;7;5;7
kldb92;4;6518;5;5;7;6;8
kldb92;4;6519;5;5;8;6;8
kldb92;4;6520;4;5;4;5;6
kldb92;4;6521;4;6;2;6;7
kldb92;4;6522;4;4;3;5;6
kldb92;4;6523;4;4;3;4;6
kldb92;4;6600;5;5;7;6;3
kldb92;4;6607;7;6;8;8;4
kldb92;4;6608;6;5;8;5;3
kldb92;4;6610;7;7;7;9;4
kldb92;4;6611;7;7;6;9;6
kldb92;4;6612;6;6;7;7;6
kldb92;4;6613;7;7;5;9;4
kldb92;4;6614;6;7;6;9;5
kldb92;4;6616;7;7;7;8;5
kldb92;4;6617;7;7;6;9;4
kldb92;4;6619;6;6;6;8;4
kldb92;4;6621;4;5;5;6;3
kldb92;4;6622;6;5;7;7;5
kldb92;4;6623;5;6;5;7;6
kldb92;4;6624;4;4;5;5;7
kldb92;4;6625;6;6;7;7;4
kldb92;4;6626;5;5;6;6;5
